TRIP_START_TIMESTAMP,TRIP_END_TIMESTAMP,TRIP_START_HOUR,TRIP_SECONDS,TRIP_MILES,TRIP_SPEED,PICKUP_CENSUS_TRACT,DROPOFF_CENSUS_TRACT,PICKUP_COMMUNITY_AREA,DROPOFF_COMMUNITY_AREA,FARE,TIPS,TIP_RATE,TOLLS,EXTRAS,TRIP_TOTAL,PAYMENT_TYPE,COMPANY
05/17/2022 8:00:00 AM,05/17/2022 8:45:00 AM,8,2375,13.79,20.9,,,6,76,36.75,0,0.0,0,0,36.75,Cash,Flash Cab
05/16/2022 9:15:00 PM,05/16/2022 9:30:00 PM,21.25,713,4.14,20.9,,,6,8,40,8.1,20.3,0,0,48.6,Credit Card,Globe Taxi
05/17/2022 6:30:00 PM,05/17/2022 6:45:00 PM,18.5,310,1.8,20.9,,,54,54,7.5,0,0.0,0,0,7.5,Prcard,Flash Cab
05/16/2022 4:30:00 PM,05/16/2022 5:00:00 PM,16.5,1860,10.8,20.9,,,41,75,28.75,0,0.0,0,0,28.75,Unknown,Taxi Affiliation Services
05/16/2022 4:15:00 PM,05/16/2022 5:15:00 PM,16.25,3136,18.21,20.9,17031980000,17031839100,76,32,46,0,0.0,0,4,50,Cash,City Service
05/16/2022 3:00:00 PM,05/16/2022 3:45:00 PM,15,3105,18.03,20.9,17031980000,17031320100,76,32,46,7.58,15.2,0,4,58.08,Credit Card,24 Seven Taxi
05/17/2022 2:45:00 PM,05/17/2022 3:30:00 PM,14.75,3005,17.45,20.9,,17031081403,,8,45,7.42,15.1,0,4,56.92,Credit Card,Flash Cab
05/17/2022 6:30:00 PM,05/17/2022 6:45:00 PM,18.5,1541,8.95,20.9,,,7,2,25,0,0.0,0,0,25,Prcard,Flash Cab
05/16/2022 2:45:00 PM,05/16/2022 3:30:00 PM,14.75,3118,18.11,20.9,17031980000,17031081403,76,8,46.5,10.2,20.2,0,4,61.2,Credit Card,Medallion Leasin
05/17/2022 8:00:00 AM,05/17/2022 9:00:00 AM,8,3038,17.65,20.9,,,32,,45,9.1,20.2,0,0,54.6,Credit Card,City Service
05/16/2022 12:00:00 PM,05/16/2022 12:00:00 PM,12,568,3.3,20.9,,,33,38,11.5,0,0.0,0,0,11.5,Prcard,Flash Cab
05/17/2022 4:00:00 PM,05/17/2022 4:45:00 PM,16,3036,17.64,20.9,17031980000,17031839100,76,32,44.25,9.75,20.2,0,4,58.5,Credit Card,Medallion Leasin
05/17/2022 5:00:00 PM,05/17/2022 6:30:00 PM,17,4578,26.6,20.9,,,76,60,68,5,6.9,0,4,77.5,Credit Card,City Service
05/16/2022 6:15:00 PM,05/16/2022 7:00:00 PM,18.25,2220,12.9,20.9,17031980100,17031081201,56,8,36,8,19.5,0,5,49,Credit Card,Taxi Affiliation Services
05/16/2022 5:45:00 PM,05/16/2022 6:30:00 PM,17.75,2220,12.9,20.9,17031980100,17031081700,56,8,36,2.07,5.0,0,5,43.07,Credit Card,"Taxicab Insurance Agency, LLC"
05/16/2022 8:30:00 PM,05/16/2022 8:45:00 PM,20.5,1418,8.24,20.9,,,6,77,24.25,0,0.0,0,0,24.25,Prcard,Flash Cab
05/16/2022 1:00:00 PM,05/16/2022 2:15:00 PM,13,4560,26.5,20.9,17031980000,17031980000,76,76,63.75,0,0.0,0,4,67.75,Cash,Taxi Affiliation Services
05/17/2022 12:15:00 PM,05/17/2022 1:00:00 PM,12.25,2340,13.6,20.9,,,77,76,37.25,7.75,20.3,0,1,46,Credit Card,"Taxicab Insurance Agency, LLC"
05/16/2022 1:30:00 PM,05/16/2022 2:00:00 PM,13.5,2340,13.6,20.9,,,76,77,37,8.5,20.2,0,5,50.5,Credit Card,Taxi Affiliation Services
05/16/2022 1:15:00 PM,05/16/2022 2:00:00 PM,13.25,2340,13.6,20.9,,,32,70,37.75,0,0.0,0,0,37.75,Unknown,Taxi Affiliation Services
05/17/2022 10:00:00 PM,05/17/2022 10:00:00 PM,22,788,4.58,20.9,,,76,76,14.75,0,0.0,0,4,18.75,Cash,Flash Cab
05/16/2022 5:00:00 PM,05/16/2022 5:45:00 PM,17,3176,18.46,20.9,,,,,48.75,10.65,20.2,0,4,63.9,Credit Card,Chicago Independents
05/16/2022 5:15:00 PM,05/16/2022 6:00:00 PM,17.25,3181,18.49,20.9,,17031081300,,8,47.5,10.4,20.2,0,4,62.4,Credit Card,Globe Taxi
05/16/2022 7:15:00 PM,05/16/2022 8:00:00 PM,19.25,2460,14.3,20.9,,,76,6,37.25,8.3,20.1,0,4,49.55,Credit Card,Choice Taxi Association
05/17/2022 1:00:00 PM,05/17/2022 1:15:00 PM,13,1168,6.79,20.9,,,76,,20.25,6.44,25.5,0,5,32.19,Credit Card,Chicago Independents
05/16/2022 9:15:00 AM,05/16/2022 9:45:00 AM,9.25,1586,9.22,20.9,,,9,76,26.5,5,18.9,0,0,32,Credit Card,Flash Cab
05/16/2022 9:30:00 PM,05/16/2022 10:15:00 PM,21.5,2580,15,20.9,17031980000,17031060900,76,6,41,9,20.0,0,4,54,Credit Card,Taxi Affiliation Services
05/16/2022 11:30:00 PM,05/16/2022 11:30:00 PM,23.5,559,3.25,20.9,,,76,,11.25,3.65,20.6,0,6.5,21.9,Credit Card,Chicago Independents
05/17/2022 6:00:00 PM,05/17/2022 6:15:00 PM,18,1324,7.7,20.9,,,28,69,22.75,0,0.0,0,0,22.75,Prcard,Flash Cab
05/17/2022 3:45:00 PM,05/17/2022 4:30:00 PM,15.75,2940,17.1,20.9,17031980000,17031320400,76,32,44.5,9.8,20.2,0,4,58.3,Credit Card,Taxi Affiliation Services
05/16/2022 5:15:00 PM,05/16/2022 6:15:00 PM,17.25,2940,17.1,20.9,17031081201,17031980000,8,76,43.5,9.6,20.2,0,4,57.1,Credit Card,Taxi Affiliation Services
05/17/2022 1:00:00 AM,05/17/2022 1:15:00 AM,1,710,4.13,20.9,,,76,,13.75,0,0.0,0,5,18.75,Cash,Flash Cab
05/17/2022 9:00:00 AM,05/17/2022 9:45:00 AM,9,2716,15.8,20.9,,,,24,41,9.1,20.2,0,4,54.6,Credit Card,24 Seven Taxi
05/16/2022 1:00:00 PM,05/16/2022 1:15:00 PM,13,1516,8.82,20.9,,,68,32,25.5,0,0.0,0,0,25.5,Prcard,Flash Cab
05/16/2022 9:30:00 PM,05/16/2022 10:00:00 PM,21.5,1803,10.49,20.9,,,8,1,29.5,0,0.0,0,0,29.5,Prcard,Flash Cab
05/17/2022 2:45:00 PM,05/17/2022 3:45:00 PM,14.75,3135,18.24,20.9,17031980000,17031081201,76,8,46.75,5.25,10.3,0,4,56.5,Credit Card,24 Seven Taxi
05/17/2022 3:00:00 PM,05/17/2022 3:45:00 PM,15,2743,15.96,20.9,17031980000,17031280100,76,28,40.5,0,0.0,0,4,44.5,Cash,City Service
05/16/2022 4:00:00 PM,05/16/2022 4:30:00 PM,16,1808,10.52,20.9,,,7,42,29.25,0,0.0,0,0,29.25,Cash,Chicago Independents
05/16/2022 10:00:00 PM,05/16/2022 10:15:00 PM,22,598,3.48,20.9,,,8,24,11.75,0,0.0,0,0,11.75,Cash,City Service
05/17/2022 8:00:00 AM,05/17/2022 8:45:00 AM,8,2629,15.3,21.0,,,6,76,42.85,9.86,23.0,0,0,52.71,Mobile,Chicago Independents
05/17/2022 8:15:00 AM,05/17/2022 8:30:00 AM,8.25,1232,7.17,21.0,,,77,8,20.6,1.18,5.7,0,0,21.78,Mobile,24 Seven Taxi
05/16/2022 11:45:00 PM,05/17/2022 12:00:00 AM,23.75,804,4.68,21.0,,,76,76,14.5,0,0.0,0,2,16.5,Cash,Star North Taxi Management Llc
05/16/2022 5:00:00 PM,05/16/2022 6:00:00 PM,17,3082,17.94,21.0,,,76,28,47,0,0.0,0,4,51,Cash,Flash Cab
05/17/2022 8:30:00 AM,05/17/2022 9:00:00 AM,8.5,1218,7.09,21.0,,,,11,21.25,0,0.0,0,1,22.25,Cash,City Service
05/17/2022 11:30:00 AM,05/17/2022 12:00:00 PM,11.5,1843,10.73,21.0,,,44,71,29.25,0,0.0,0,1,30.25,Prcard,Flash Cab
05/17/2022 5:30:00 PM,05/17/2022 6:15:00 PM,17.5,3102,18.06,21.0,17031081201,17031980000,8,76,45.75,18,39.3,0,0,64.25,Mobile,Sun Taxi
05/17/2022 1:45:00 PM,05/17/2022 2:15:00 PM,13.75,1812,10.55,21.0,,,4,8,30,0,0.0,0,0,30,Prcard,Flash Cab
05/16/2022 7:15:00 AM,05/16/2022 7:45:00 AM,7.25,2210,12.87,21.0,17031081500,17031980100,8,56,36.5,7.7,20.3,0,1.5,46.2,Credit Card,Sun Taxi
05/17/2022 3:45:00 PM,05/17/2022 4:30:00 PM,15.75,3393,19.76,21.0,17031980000,17031081201,76,8,50,8.18,15.1,0,4,62.68,Credit Card,Star North Taxi Management Llc
05/17/2022 11:00:00 AM,05/17/2022 12:00:00 PM,11,3223,18.77,21.0,17031980000,17031839100,76,32,54,25,41.3,0,6.5,86,Credit Card,Globe Taxi
05/17/2022 4:00:00 PM,05/17/2022 4:45:00 PM,16,2713,15.8,21.0,,,,8,40.25,9.15,20.2,0,5,54.9,Credit Card,Globe Taxi
05/16/2022 11:00:00 AM,05/16/2022 11:15:00 AM,11,467,2.72,21.0,17031320100,17031330100,32,33,10,2.5,20.8,0,2,15,Credit Card,Sun Taxi
05/16/2022 6:45:00 AM,05/16/2022 7:30:00 AM,6.75,2463,14.35,21.0,,,,24,37,0,0.0,0,4,41,Cash,Flash Cab
05/16/2022 7:00:00 PM,05/16/2022 7:30:00 PM,19,1972,11.49,21.0,,,13,,32.5,0,0.0,0,0,32.5,Prcard,Flash Cab
05/16/2022 8:15:00 AM,05/16/2022 8:45:00 AM,8.25,1263,7.36,21.0,,,6,32,22.11,1.27,5.7,0,0,23.38,Mobile,Sun Taxi
05/16/2022 4:30:00 PM,05/16/2022 5:15:00 PM,16.5,3154,18.38,21.0,17031320100,17031980000,32,76,46.75,9.45,20.2,0,0,56.7,Credit Card,Blue Ribbon Taxi Association
05/17/2022 8:00:00 AM,05/17/2022 8:45:00 AM,8,2639,15.38,21.0,,,6,76,42.23,9.71,23.0,0,0,51.94,Mobile,City Service
05/16/2022 4:30:00 PM,05/16/2022 4:45:00 PM,16.5,609,3.55,21.0,,,76,,11.75,0,0.0,0,9.5,21.25,Cash,Taxicab Insurance Agency Llc
05/16/2022 3:00:00 PM,05/16/2022 4:00:00 PM,15,3192,18.61,21.0,,17031320600,,32,46,5,9.8,0,5,56.5,Credit Card,Sun Taxi
05/17/2022 9:30:00 AM,05/17/2022 10:00:00 AM,9.5,1933,11.27,21.0,,,35,3,32.5,0,0.0,0,0,32.5,Prcard,Flash Cab
05/17/2022 2:00:00 PM,05/17/2022 2:45:00 PM,14,2511,14.64,21.0,,17031063200,,6,39.25,0,0.0,0,4.5,43.75,Cash,Taxicab Insurance Agency Llc
05/17/2022 1:15:00 AM,05/17/2022 1:15:00 AM,1.25,559,3.26,21.0,,17031980000,,76,11.25,0,0.0,0,6,17.25,Cash,Star North Taxi Management Llc
05/16/2022 7:15:00 PM,05/16/2022 7:30:00 PM,19.25,703,4.1,21.0,,,8,28,13.5,3.5,25.9,0,0,17.5,Credit Card,Sun Taxi
05/17/2022 7:00:00 PM,05/17/2022 7:15:00 PM,19,835,4.87,21.0,,,32,6,14.9,3.43,23.0,0,0,18.33,Mobile,City Service
05/17/2022 7:30:00 PM,05/17/2022 8:00:00 PM,19.5,2018,11.77,21.0,,,27,28,33.75,0,0.0,0,0,33.75,Prcard,City Service
05/17/2022 10:15:00 AM,05/17/2022 10:30:00 AM,10.25,1015,5.92,21.0,17031830700,17031081401,3,8,18.25,0,0.0,0,0,18.25,Prcard,Flash Cab
05/17/2022 6:00:00 AM,05/17/2022 6:30:00 AM,6,1903,11.1,21.0,,,2,23,31.25,0,0.0,0,0,31.25,Prcard,City Service
05/17/2022 9:45:00 PM,05/17/2022 9:45:00 PM,21.75,600,3.5,21.0,,,76,76,11.75,0,0.0,0,4,15.75,Credit Card,Taxi Affiliation Services
05/17/2022 9:30:00 PM,05/17/2022 10:15:00 PM,21.5,2520,14.7,21.0,,,76,77,41,5,10.6,0,6,52,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 8:30:00 PM,05/17/2022 8:30:00 PM,20.5,360,2.1,21.0,,,38,35,8.25,0,0.0,0,0,8.25,Unknown,Taxi Affiliation Services
05/17/2022 7:00:00 PM,05/17/2022 7:30:00 PM,19,1680,9.8,21.0,,,41,28,27.5,0,0.0,0,0,27.5,Unknown,Taxi Affiliation Services
05/17/2022 5:45:00 PM,05/17/2022 5:45:00 PM,17.75,120,0.7,21.0,17031839100,17031280100,32,28,4.5,0,0.0,0,0,4.5,Cash,"Taxicab Insurance Agency, LLC"
05/17/2022 4:45:00 PM,05/17/2022 4:45:00 PM,16.75,240,1.4,21.0,17031980000,17031770700,76,,6.5,0,0.0,0,4,10.5,Cash,"Taxicab Insurance Agency, LLC"
05/17/2022 4:30:00 PM,05/17/2022 5:15:00 PM,16.5,2880,16.8,21.0,,,32,75,43,0,0.0,0,0,43,Unknown,Taxi Affiliation Services
05/17/2022 4:15:00 PM,05/17/2022 4:15:00 PM,16.25,120,0.7,21.0,,,3,3,4.5,0,0.0,0,0,4.5,Cash,Taxi Affiliation Services
05/17/2022 2:45:00 PM,05/17/2022 3:00:00 PM,14.75,840,4.9,21.0,,,32,7,15.25,2,13.1,0,0,17.25,Credit Card,Top Cab Affiliation
05/17/2022 2:15:00 PM,05/17/2022 2:30:00 PM,14.25,120,0.7,21.0,17031281900,17031839100,28,32,4.75,0,0.0,0,1,5.75,Cash,"Taxicab Insurance Agency, LLC"
05/17/2022 2:00:00 PM,05/17/2022 2:15:00 PM,14,960,5.6,21.0,,,76,9,17,0,0.0,0,5,22,Cash,Globe Taxi
05/17/2022 12:00:00 PM,05/17/2022 12:15:00 PM,12,120,0.7,21.0,17031080100,17031081202,8,8,4.75,2,42.1,0,0,6.75,Credit Card,Choice Taxi Association
05/17/2022 11:15:00 AM,05/17/2022 11:30:00 AM,11.25,840,4.9,21.0,,,,,15,0,0.0,0,5,20,Cash,U Taxicab
05/17/2022 11:00:00 AM,05/17/2022 11:00:00 AM,11,120,0.7,21.0,,,45,45,5,0,0.0,0,0,5,Cash,Taxi Affiliation Services
05/17/2022 9:45:00 AM,05/17/2022 10:45:00 AM,9.75,3120,18.2,21.0,,,76,32,46,10.5,20.6,0,5,61.5,Credit Card,Taxi Affiliation Services
05/17/2022 9:45:00 AM,05/17/2022 10:00:00 AM,9.75,840,4.9,21.0,,,3,32,15,3.1,20.7,0,0,18.1,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 8:00:00 AM,05/17/2022 8:30:00 AM,8,1680,9.8,21.0,,,,,27.75,6.45,20.3,0,4,38.2,Credit Card,U Taxicab
05/17/2022 7:15:00 AM,05/17/2022 7:30:00 AM,7.25,840,4.9,21.0,,,8,22,15.75,3.25,20.6,0,0,19,Credit Card,Choice Taxi Association
05/16/2022 10:15:00 PM,05/16/2022 10:30:00 PM,22.25,720,4.2,21.0,17031832000,17031081201,6,8,13.5,0,0.0,0,1.5,15,Cash,Taxi Affiliation Services
05/16/2022 9:45:00 PM,05/16/2022 10:00:00 PM,21.75,960,5.6,21.0,,,8,3,17.25,3.75,20.5,0,1,22,Credit Card,Taxi Affiliation Services
05/16/2022 8:00:00 PM,05/16/2022 8:00:00 PM,20,240,1.4,21.0,,,35,38,6.5,0,0.0,0,0,6.5,Cash,Taxi Affiliation Services
05/16/2022 6:30:00 PM,05/16/2022 6:45:00 PM,18.5,960,5.6,21.0,17031839100,17031330100,32,33,17.25,4.4,25.5,0,0,21.65,Credit Card,Taxi Affiliation Services
05/16/2022 6:15:00 PM,05/16/2022 6:15:00 PM,18.25,120,0.7,21.0,17031081201,17031080100,8,8,4.75,2,34.8,0,1,8.25,Credit Card,Medallion Leasin
05/16/2022 6:00:00 PM,05/16/2022 6:45:00 PM,18,2880,16.8,21.0,17031980000,17031280100,76,28,43.5,7.13,15.0,0,4,54.63,Credit Card,"Taxicab Insurance Agency, LLC"
05/16/2022 3:15:00 PM,05/16/2022 3:45:00 PM,15.25,1560,9.1,21.0,,,8,39,26.75,0,0.0,0,0,26.75,Unknown,Taxi Affiliation Services
05/16/2022 2:15:00 PM,05/16/2022 2:45:00 PM,14.25,2160,12.6,21.0,,,76,4,34.25,9.65,25.2,0,4,47.9,Credit Card,Taxi Affiliation Services
05/16/2022 12:30:00 PM,05/16/2022 12:30:00 PM,12.5,240,1.4,21.0,,,36,35,6.25,0,0.0,0,0,6.25,Unknown,Taxi Affiliation Services
05/16/2022 11:00:00 AM,05/16/2022 11:15:00 AM,11,1080,6.3,21.0,,,39,32,19.5,0,0.0,0,1,20.5,Unknown,Taxi Affiliation Services
05/16/2022 10:45:00 AM,05/16/2022 10:45:00 AM,10.75,720,4.2,21.0,,,76,,13.5,5,28.6,0,4,22.5,Credit Card,"Taxicab Insurance Agency, LLC"
05/16/2022 8:30:00 AM,05/16/2022 9:30:00 AM,8.5,3600,21,21.0,,,8,76,53.5,0,0.0,0,0,53.5,Cash,Taxi Affiliation Services
05/16/2022 8:30:00 AM,05/16/2022 9:15:00 AM,8.5,3000,17.5,21.0,,,76,8,44.5,9.8,20.2,0,4,58.8,Credit Card,Globe Taxi
05/16/2022 5:00:00 AM,05/16/2022 5:00:00 AM,5,240,1.4,21.0,,,39,36,6.5,0,0.0,0,0,6.5,Cash,Taxi Affiliation Services
05/17/2022 5:30:00 PM,05/17/2022 6:30:00 PM,17.5,3060,17.85,21.0,17031081500,17031980000,8,76,46,11.62,25.3,0,0,58.12,Credit Card,24 Seven Taxi
05/16/2022 2:00:00 PM,05/16/2022 2:15:00 PM,14,1320,7.7,21.0,,,76,9,22,0,0.0,0,5,27,Cash,U Taxicab
05/16/2022 5:00:00 PM,05/16/2022 6:00:00 PM,17,3075,17.94,21.0,17031980000,17031081403,76,8,46.75,0,0.0,0,4,50.75,Cash,Blue Ribbon Taxi Association
05/17/2022 8:30:00 AM,05/17/2022 9:30:00 AM,8.5,2965,17.3,21.0,17031980000,17031833000,76,28,43.25,9.75,20.2,0,5,58.5,Credit Card,City Service
05/16/2022 3:45:00 PM,05/16/2022 4:45:00 PM,15.75,2975,17.36,21.0,,17031081600,,8,44,12.12,25.3,0,4,60.62,Credit Card,Sun Taxi
05/17/2022 5:15:00 PM,05/17/2022 6:00:00 PM,17.25,3088,18.02,21.0,17031980000,17031839100,76,32,45.25,10.05,20.2,0,4.5,60.3,Credit Card,Sun Taxi
05/17/2022 3:30:00 PM,05/17/2022 4:30:00 PM,15.5,4051,23.64,21.0,,,76,41,58.5,0,0.0,0,5,63.5,Cash,Taxicab Insurance Agency Llc
05/17/2022 2:45:00 PM,05/17/2022 3:15:00 PM,14.75,1352,7.89,21.0,,,6,35,24,0,0.0,0,1,25,Prcard,Patriot Taxi Dba Peace Taxi Associat
05/17/2022 6:45:00 PM,05/17/2022 7:15:00 PM,18.75,2339,13.65,21.0,,,76,77,35.75,8.05,20.3,0,4,48.3,Credit Card,Top Cab
05/17/2022 10:45:00 AM,05/17/2022 11:00:00 AM,10.75,257,1.5,21.0,,,,,6.75,0,0.0,0,0,6.75,Cash,Globe Taxi
05/16/2022 7:15:00 PM,05/16/2022 7:30:00 PM,19.25,752,4.39,21.0,,,76,,13.75,2.74,15.4,0,4,20.99,Credit Card,Star North Taxi Management Llc
05/17/2022 7:30:00 AM,05/17/2022 8:00:00 AM,7.5,1151,6.72,21.0,,,6,32,20.27,4.66,23.0,0,0,24.93,Mobile,Taxicab Insurance Agency Llc
05/16/2022 5:45:00 PM,05/16/2022 6:00:00 PM,17.75,721,4.21,21.0,17031081403,17031838200,8,28,13.75,2.85,20.7,0,0,17.1,Credit Card,24 Seven Taxi
05/16/2022 4:15:00 PM,05/16/2022 5:00:00 PM,16.25,2983,17.42,21.0,,17031320100,,32,44,7.42,15.1,0,5,56.92,Credit Card,Flash Cab
05/16/2022 11:30:00 PM,05/16/2022 11:45:00 PM,23.5,702,4.1,21.0,,,16,17,12.75,0,0.0,0,0,12.75,Cash,Sun Taxi
05/17/2022 2:15:00 PM,05/17/2022 2:45:00 PM,14.25,1938,11.32,21.0,,,76,,31.5,10.6,20.2,0,21,63.6,Credit Card,Flash Cab
05/17/2022 7:30:00 AM,05/17/2022 8:00:00 AM,7.5,1645,9.61,21.0,,,1,8,53.94,0,0.0,0,0,53.94,Cash,Flash Cab
05/17/2022 12:00:00 PM,05/17/2022 12:30:00 PM,12,2191,12.8,21.0,,,76,2,34.25,7.75,20.3,0,4,46.5,Credit Card,Flash Cab
05/16/2022 4:15:00 PM,05/16/2022 4:30:00 PM,16.25,1217,7.11,21.0,,,32,6,21.5,0,0.0,0,0,21.5,Cash,Flash Cab
05/16/2022 5:00:00 PM,05/16/2022 6:00:00 PM,17,3103,18.13,21.0,,17031320100,,32,47.25,10.35,20.2,0,4,62.1,Credit Card,Sun Taxi
05/17/2022 3:45:00 PM,05/17/2022 4:30:00 PM,15.75,3120,18.23,21.0,,17031320400,,32,45.25,0,0.0,0,4,49.25,Cash,Flash Cab
05/17/2022 12:30:00 PM,05/17/2022 12:30:00 PM,12.5,741,4.33,21.0,17031060900,17031081401,6,8,13.75,0,0.0,0,0,13.75,Prcard,Flash Cab
05/16/2022 5:45:00 PM,05/16/2022 6:30:00 PM,17.75,2832,16.55,21.0,17031980000,17031839100,76,32,42.5,11.75,25.3,0,4,58.75,Credit Card,Sun Taxi
05/17/2022 10:30:00 AM,05/17/2022 10:30:00 AM,10.5,462,2.7,21.0,17031320100,17031330100,32,33,10,3,27.3,0,1,14.5,Credit Card,Flash Cab
05/16/2022 6:15:00 PM,05/16/2022 6:45:00 PM,18.25,2378,13.9,21.0,,,76,77,36.5,8.2,20.2,0,4,49.2,Credit Card,Chicago Independents
05/17/2022 12:15:00 PM,05/17/2022 1:00:00 PM,12.25,2501,14.62,21.0,,,,6,39,0,0.0,0,4,43,Cash,Sun Taxi
05/17/2022 1:15:00 AM,05/17/2022 1:15:00 AM,1.25,549,3.21,21.0,,,,76,11,2.7,15.4,0,6.5,20.7,Credit Card,Flash Cab
05/16/2022 3:00:00 PM,05/16/2022 3:15:00 PM,15,1103,6.45,21.1,,,3,32,19.25,0,0.0,0,1,20.25,Prcard,Flash Cab
05/17/2022 2:15:00 PM,05/17/2022 3:15:00 PM,14.25,3141,18.37,21.1,,17031320100,,32,47,10.3,20.2,0,4,61.8,Credit Card,Sun Taxi
05/16/2022 4:45:00 PM,05/16/2022 5:30:00 PM,16.75,3300,19.3,21.1,17031320400,17031980000,32,76,48.75,9.85,20.2,0,0,58.6,Credit Card,U Taxicab
05/16/2022 4:15:00 PM,05/16/2022 5:00:00 PM,16.25,2797,16.36,21.1,,,24,76,43.05,7.43,17.3,0,0,50.48,Mobile,City Service
05/16/2022 7:45:00 PM,05/16/2022 8:45:00 PM,19.75,3400,19.89,21.1,,,,,52.75,8.66,15.1,0,4.5,66.41,Mobile,Chicago Independents
05/17/2022 3:30:00 PM,05/17/2022 4:15:00 PM,15.5,2940,17.2,21.1,17031980000,17031080100,76,8,44,9.7,20.2,0,4,57.7,Credit Card,Choice Taxi Association
05/17/2022 5:45:00 PM,05/17/2022 6:30:00 PM,17.75,3080,18.02,21.1,17031980000,17031839100,76,32,45,9.9,20.2,0,4,59.4,Credit Card,Flash Cab
05/16/2022 5:45:00 PM,05/16/2022 6:30:00 PM,17.75,2933,17.16,21.1,,,7,76,42.69,7.36,17.2,0,0,50.05,Mobile,Sun Taxi
05/16/2022 5:15:00 PM,05/16/2022 6:00:00 PM,17.25,2926,17.12,21.1,17031980000,17031320400,76,32,44,7.28,15.2,0,4,55.78,Credit Card,Flash Cab
05/16/2022 2:30:00 PM,05/16/2022 3:15:00 PM,14.5,2403,14.06,21.1,,,,77,39.5,0,0.0,0,4,43.5,Cash,Patriot Taxi Dba Peace Taxi Associat
05/17/2022 10:45:00 PM,05/17/2022 10:45:00 PM,22.75,376,2.2,21.1,17031281900,17031081700,28,8,8.5,0,0.0,0,0,8.5,Cash,Flash Cab
05/17/2022 9:30:00 AM,05/17/2022 10:15:00 AM,9.5,2820,16.5,21.1,,,76,,43.75,9.95,20.2,0,5.5,59.2,Credit Card,Chicago Independents
05/16/2022 6:15:00 PM,05/16/2022 7:00:00 PM,18.25,2820,16.5,21.1,,,76,,45.5,10.25,20.1,0,5.5,61.25,Credit Card,Taxi Affiliation Services
05/16/2022 5:30:00 PM,05/16/2022 6:30:00 PM,17.5,2820,16.5,21.1,,,76,,44.75,0,0.0,0,5,49.75,Cash,"Taxicab Insurance Agency, LLC"
05/16/2022 3:45:00 PM,05/16/2022 4:45:00 PM,15.75,2820,16.5,21.1,,,,,42,5,10.9,0,4,51,Credit Card,Top Cab Affiliation
05/17/2022 9:00:00 AM,05/17/2022 9:45:00 AM,9,3076,18,21.1,17031980000,17031081401,76,8,46.25,10.15,20.2,0,4,60.9,Credit Card,Sun Taxi
05/17/2022 1:30:00 PM,05/17/2022 1:45:00 PM,13.5,446,2.61,21.1,,,28,24,9.5,1.5,15.8,0,0,11.5,Mobile,Sun Taxi
05/17/2022 5:45:00 AM,05/17/2022 5:45:00 AM,5.75,487,2.85,21.1,,,,,60.87,4.58,7.5,0,0,65.45,Cash,Flash Cab
05/16/2022 12:00:00 PM,05/16/2022 12:15:00 PM,12,839,4.91,21.1,,,6,,15.5,0,0.0,0,0,15.5,Prcard,Flash Cab
05/17/2022 11:00:00 PM,05/17/2022 11:15:00 PM,23,897,5.25,21.1,,,,76,16,0,0.0,0,8,24.5,Credit Card,Sun Taxi
05/17/2022 10:15:00 AM,05/17/2022 10:45:00 AM,10.25,2127,12.45,21.1,,17031841000,,33,34.75,9.94,25.3,0,4.5,49.69,Credit Card,City Service
05/17/2022 8:00:00 AM,05/17/2022 8:00:00 AM,8,750,4.39,21.1,,,7,32,14,0,0.0,0,1,15,Cash,Chicago Independents
05/17/2022 8:15:00 PM,05/17/2022 8:30:00 PM,20.25,1037,6.07,21.1,,,32,6,19.8,4.55,23.0,0,0,24.35,Mobile,Globe Taxi
05/16/2022 8:30:00 AM,05/16/2022 9:15:00 AM,8.5,3058,17.9,21.1,17031980000,17031839100,76,32,45.25,9.95,20.2,0,4,59.7,Credit Card,Flash Cab
05/16/2022 4:30:00 PM,05/16/2022 5:00:00 PM,16.5,2132,12.48,21.1,,17031081500,,8,34.75,5.89,15.2,0,4,45.14,Credit Card,Flash Cab
05/16/2022 8:45:00 PM,05/16/2022 9:30:00 PM,20.75,2576,15.08,21.1,,,76,6,41.25,6.86,15.2,0,4,52.61,Credit Card,Medallion Leasin
05/16/2022 4:30:00 PM,05/16/2022 4:45:00 PM,16.5,562,3.29,21.1,,,76,,11.25,2.36,15.5,0,4,18.11,Credit Card,Taxicab Insurance Agency Llc
05/16/2022 3:45:00 PM,05/16/2022 4:30:00 PM,15.75,2340,13.7,21.1,,,76,7,35.5,10,25.3,0,4,49.5,Credit Card,U Taxicab
05/16/2022 12:00:00 PM,05/16/2022 12:15:00 PM,12,936,5.48,21.1,,,8,6,17,0,0.0,0,0,17,Cash,Flash Cab
05/17/2022 4:30:00 PM,05/17/2022 5:15:00 PM,16.5,2410,14.11,21.1,,,76,24,36,10.38,25.3,0,5,51.88,Credit Card,Flash Cab
05/17/2022 5:30:00 PM,05/17/2022 6:15:00 PM,17.5,2989,17.5,21.1,17031980000,17031320400,76,32,43.75,0,0.0,0,4,48.25,Credit Card,Metro Jet Taxi A.
05/16/2022 9:30:00 AM,05/16/2022 10:00:00 AM,9.5,2234,13.08,21.1,,,8,25,36.25,0,0.0,0,0,36.25,Prcard,Flash Cab
